iter	Passed	Remaining
6341	30613	17657
6342	30617	17652
6343	30622	17647
6344	30626	17642
6345	30631	17637
6346	30641	17635
6347	30648	17632
6348	30657	17629
6349	30666	17627
6350	30673	17623
6351	30678	17618
6352	30684	17614
6353	30689	17609
6354	30699	17607
6355	30705	17603
6356	30717	17603
6357	30722	17598
6358	30731	17596
6359	30736	17591
6360	30741	17586
6361	30746	17581
6362	30752	17577
6363	30757	17572
6364	30761	17567
6365	30765	17562
6366	30770	17557
6367	30774	17552
6368	30779	17547
6369	30783	17542
6370	30787	17537
6371	30792	17532
6372	30796	17526
6373	30800	17521
6374	30804	17516
6375	30809	17511
6376	30813	17506
6377	30816	17500
6378	30819	17494
6379	30823	17489
6380	30827	17484
6381	30832	17479
6382	30837	17474
6383	30841	17469
6384	30845	17464
6385	30850	17458
6386	30854	17453
6387	30859	17448
6388	30866	17445
6389	30872	17441
6390	30878	17437
6391	30891	17436
6392	30895	17431
6393	30899	17426
6394	30904	17421
6395	30911	17417
6396	30916	17412
6397	30920	17407
6398	30926	17403
6399	30932	17399
6400	30938	17395
6401	30943	17390
6402	30947	17385
6403	30952	17380
6404	30957	17375
6405	30961	17370
6406	30967	17366
6407	30971	17360
6408	30976	17356
6409	30980	17350
6410	30984	17345
6411	30990	17341
6412	30995	17336
6413	30999	17331
6414	31004	17326
6415	31008	17321
6416	31012	17316
6417	31017	17311
6418	31021	17306
6419	31025	17300
6420	31031	17296
6421	31036	17292
6422	31042	17287
6423	31054	17286
6424	31060	17282
6425	31065	17277
6426	31069	17272
6427	31074	17267
6428	31076	17261
6429	31081	17256
6430	31085	17251
6431	31089	17246
6432	31091	17240
6433	31096	17235
6434	31101	17230
6435	31105	17224
6436	31118	17224
6437	31124	17220
6438	31130	17216
6439	31138	17213
6440	31152	17213
6441	31157	17208
6442	31161	17203
6443	31165	17198
6444	31171	17193
6445	31176	17189
6446	31190	17189
6447	31201	17187
6448	31212	17186
6449	31221	17184
6450	31235	17184
6451	31252	17185
6452	31259	17182
6453	31266	17178
6454	31276	17176
6455	31283	17172
6456	31290	17169
6457	31296	17164
6458	31301	17160
6459	31306	17155
6460	31311	17150
6461	31314	17144
6462	31318	17139
6463	31323	17135
6464	31328	17130
6465	31332	17124
6466	31338	17120
6467	31343	17115
6468	31347	17110
6469	31352	17105
6470	31356	17100
6471	31363	17096
6472	31367	17091
6473	31376	17089
6474	31383	17085
6475	31394	17083
6476	31399	17079
6477	31408	17076
6478	31412	17071
6479	31418	17066
6480	31422	17061
6481	31435	17061
6482	31440	17056
6483	31446	17052
6484	31451	17047
6485	31455	17042
6486	31459	17036
6487	31464	17031
6488	31468	17026
6489	31472	17021
6490	31477	17016
6491	31480	17010
6492	31484	17005
6493	31488	17000
6494	31493	16995
6495	31497	16989
6496	31501	16984
6497	31506	16979
6498	31510	16974
6499	31514	16969
6500	31519	16964
6501	31523	16959
6502	31527	16954
6503	31532	16949
6504	31538	16945
6505	31545	16941
6506	31551	16936
6507	31562	16935
6508	31567	16930
6509	31573	16926
6510	31579	16922
6511	31583	16916
6512	31587	16911
6513	31593	16907
6514	31597	16902
6515	31602	16897
6516	31607	16892
6517	31614	16889
6518	31626	16887
6519	31635	16885
6520	31643	16881
6521	31648	16877
6522	31654	16873
6523	31660	16868
6524	31665	16863
6525	31670	16859
6526	31675	16854
6527	31679	16849
6528	31684	16844
6529	31688	16839
6530	31693	16834
6531	31699	16830
6532	31704	16825
6533	31707	16819
6534	31727	16822
6535	31737	16820
6536	31742	16815
6537	31746	16810
6538	31751	16805
6539	31755	16800
6540	31760	16795
6541	31764	16790
6542	31768	16784
6543	31772	16779
6544	31777	16774
6545	31781	16769
6546	31785	16764
6547	31790	16759
6548	31794	16754
6549	31798	16749
6550	31801	16742
6551	31805	16737
6552	31810	16733
6553	31814	16727
6554	31819	16722
6555	31824	16717
6556	31828	16712
6557	31834	16708
6558	31839	16703
6559	31843	16698
6560	31849	16694
6561	31853	16689
6562	31858	16683
6563	31865	16680
6564	31869	16674
6565	31877	16671
6566	31883	16667
6567	31889	16663
6568	31899	16661
6569	31905	16657
6570	31911	16652
6571	31916	16647
6572	31921	16642
6573	31925	16637
6574	31928	16632
6575	31933	16627
6576	31938	16622
6577	31943	16617
6578	31947	16612
6579	31952	16607
6580	31957	16602
6581	31962	16597
6582	31966	16592
6583	31971	16587
6584	31975	16582
6585	31980	16577
6586	31985	16572
6587	31989	16567
6588	31994	16562
6589	31999	16557
6590	32003	16552
6591	32005	16546
6592	32010	16541
6593	32014	16536
6594	32019	16531
6595	32023	16526
6596	32036	16525
6597	32048	16524
6598	32054	16520
6599	32059	16515
6600	32064	16510
6601	32068	16505
6602	32073	16500
6603	32079	16496
6604	32084	16491
6605	32086	16485
6606	32089	16479
6607	32094	16474
6608	32098	16469
6609	32103	16464
6610	32108	16459
6611	32113	16454
6612	32118	16450
6613	32122	16445
6614	32127	16439
6615	32132	16435
6616	32136	16430
6617	32141	16425
6618	32145	16420
6619	32150	16415
6620	32155	16410
6621	32157	16404
6622	32162	16399
6623	32166	16394
6624	32170	16388
6625	32175	16383
6626	32179	16378
6627	32184	16373
6628	32188	16368
6629	32193	16363
6630	32199	16359
6631	32204	16354
6632	32213	16351
6633	32219	16347
6634	32228	16345
6635	32236	16341
6636	32239	16335
6637	32244	16331
6638	32257	16330
6639	32263	16325
6640	32267	16320
6641	32271	16315
6642	32276	16310
6643	32280	16305
6644	32284	16300
6645	32288	16294
6646	32293	16289
6647	32297	16284
6648	32301	16279
6649	32306	16274
6650	32310	16269
6651	32314	16264
6652	32319	16259
6653	32323	16254
6654	32328	16249
6655	32332	16243
6656	32337	16239
6657	32341	16233
6658	32346	16228
6659	32348	16222
6660	32352	16217
6661	32358	16213
6662	32364	16208
6663	32370	16204
6664	32376	16200
6665	32385	16197
6666	32390	16192
6667	32395	16187
6668	32400	16183
6669	32405	16178
6670	32409	16172
6671	32413	16168
6672	32418	16163
6673	32423	16158
6674	32428	16153
6675	32432	16148
6676	32437	16143
6677	32441	16138
6678	32446	16133
6679	32450	16128
6680	32456	16123
6681	32460	16118
6682	32464	16113
6683	32469	16108
6684	32474	16103
6685	32479	16098
6686	32484	16094
6687	32489	16089
6688	32493	16083
6689	32498	16079
6690	32502	16073
6691	32507	16068
6692	32511	16063
6693	32515	16058
6694	32522	16054
6695	32528	16050
6696	32534	16046
6697	32546	16045
6698	32552	16040
6699	32556	16035
6700	32561	16030
6701	32565	16025
6702	32569	16020
6703	32574	16014
6704	32578	16009
6705	32582	16004
6706	32587	15999
6707	32591	15994
6708	32595	15989
6709	32599	15984
6710	32602	15978
6711	32606	15973
6712	32611	15967
6713	32615	15962
6714	32619	15957
6715	32624	15952
6716	32628	15947
6717	32633	15942
6718	32637	15937
6719	32641	15932
6720	32645	15927
6721	32650	15921
6722	32654	15916
6723	32658	15911
6724	32663	15906
6725	32667	15901
6726	32672	15896
6727	32676	15891
6728	32681	15886
6729	32688	15882
6730	32694	15878
6731	32699	15873
6732	32711	15872
6733	32717	15867
6734	32721	15862
6735	32725	15857
6736	32730	15852
6737	32734	15847
6738	32738	15842
6739	32753	15842
6740	32762	15839
6741	32769	15835
6742	32775	15830
6743	32780	15826
6744	32784	15821
6745	32789	15816
6746	32793	15811
6747	32798	15806
6748	32803	15801
6749	32807	15796
6750	32812	15791
6751	32818	15787
6752	32825	15783
6753	32830	15778
6754	32836	15774
6755	32851	15774
6756	32862	15772
6757	32876	15771
6758	32882	15767
6759	32898	15767
6760	32913	15767
6761	32927	15767
6762	32949	15770
6763	32966	15771
6764	32983	15772
6765	32994	15770
6766	33006	15769
6767	33021	15768
6768	33031	15766
6769	33066	15776
6770	33079	15774
6771	33087	15771
6772	33107	15773
6773	33124	15775
6774	33139	15774
6775	33151	15773
6776	33162	15771
6777	33177	15771
6778	33186	15768
6779	33199	15767
6780	33208	15764
6781	33222	15763
6782	33236	15763
6783	33249	15761
6784	33254	15757
6785	33260	15752
6786	33265	15748
6787	33272	15744
6788	33279	15740
6789	33291	15738
6790	33298	15734
6791	33303	15729
6792	33308	15724
6793	33312	15719
6794	33317	15714
6795	33321	15709
6796	33325	15704
6797	33330	15699
6798	33335	15694
6799	33339	15689
6800	33344	15684
6801	33350	15679
6802	33355	15675
6803	33359	15669
6804	33364	15664
6805	33369	15660
6806	33374	15654
6807	33379	15650
6808	33383	15644
6809	33387	15639
6810	33392	15634
6811	33396	15629
6812	33400	15624
6813	33405	15619
6814	33409	15614
6815	33415	15609
6816	33419	15604
6817	33425	15599
6818	33432	15596
6819	33439	15591
6820	33445	15587
6821	33455	15585
6822	33458	15579
6823	33463	15574
6824	33468	15569
6825	33473	15564
6826	33477	15559
6827	33482	15554
6828	33486	15549
6829	33490	15543
6830	33495	15538
6831	33499	15533
6832	33504	15528
6833	33508	15523
6834	33512	15518
6835	33517	15513
6836	33521	15507
6837	33525	15502
6838	33530	15497
6839	33534	15492
6840	33538	15487
6841	33543	15482
6842	33548	15477
6843	33552	15472
6844	33557	15467
6845	33568	15465
6846	33573	15460
6847	33581	15457
6848	33588	15452
6849	33594	15448
6850	33600	15444
6851	33607	15440
6852	33618	15438
6853	33627	15435
6854	33632	15430
6855	33638	15426
6856	33643	15420
6857	33648	15415
6858	33652	15410
6859	33656	15405
6860	33660	15400
6861	33664	15395
6862	33669	15389
6863	33673	15384
6864	33677	15379
6865	33682	15374
6866	33686	15369
6867	33690	15363
6868	33695	15358
6869	33699	15353
6870	33703	15348
6871	33708	15343
6872	33712	15338
6873	33716	15332
6874	33720	15327
6875	33725	15322
6876	33729	15317
6877	33734	15312
6878	33738	15307
6879	33744	15302
6880	33749	15297
6881	33755	15293
6882	33760	15288
6883	33769	15285
6884	33780	15283
6885	33785	15278
6886	33790	15273
6887	33794	15268
6888	33799	15263
6889	33803	15258
6890	33808	15253
6891	33813	15248
6892	33817	15243
6893	33822	15238
6894	33826	15233
6895	33832	15228
6896	33836	15223
6897	33840	15218
6898	33849	15215
6899	33860	15212
6900	33865	15207
6901	33877	15206
6902	33883	15201
6903	33888	15196
6904	33892	15191
6905	33897	15186
6906	33902	15181
6907	33907	15176
6908	33912	15171
6909	33919	15167
6910	33923	15162
6911	33933	15159
6912	33939	15155
6913	33946	15151
6914	33952	15147
6915	33963	15144
6916	33970	15140
6917	33975	15136
6918	33979	15130
6919	33984	15126
6920	33988	15120
6921	33993	15115
6922	33998	15110
6923	34002	15105
6924	34006	15100
6925	34010	15095
6926	34015	15089
6927	34019	15084
6928	34023	15079
6929	34028	15074
6930	34032	15069
6931	34036	15064
6932	34041	15059
6933	34045	15053
6934	34049	15048
6935	34054	15043
6936	34058	15038
6937	34063	15033
6938	34067	15028
6939	34072	15023
6940	34076	15017
6941	34082	15013
6942	34088	15009
6943	34094	15004
6944	34106	15002
6945	34111	14997
6946	34116	14992
6947	34120	14987
6948	34124	14982
6949	34129	14977
6950	34133	14972
6951	34137	14967
6952	34142	14962
6953	34146	14956
6954	34150	14951
6955	34154	14946
6956	34159	14941
6957	34163	14936
6958	34167	14930
6959	34172	14925
6960	34176	14920
6961	34180	14915
6962	34185	14910
6963	34189	14905
6964	34194	14900
6965	34198	14895
6966	34202	14889
6967	34207	14884
6968	34211	14879
6969	34215	14874
6970	34220	14869
6971	34225	14864
6972	34229	14859
6973	34233	14853
6974	34239	14849
6975	34247	14845
6976	34254	14841
6977	34266	14839
6978	34274	14836
6979	34285	14834
6980	34299	14833
6981	34315	14833
6982	34329	14831
6983	34346	14832
6984	34356	14829
6985	34379	14832
6986	34396	14832
6987	34417	14834
6988	34427	14832
6989	34439	14830
6990	34453	14829
6991	34459	14824
6992	34468	14821
6993	34482	14820
6994	34498	14820
6995	34507	14817
6996	34522	14816
6997	34536	14815
6998	34545	14812
6999	34553	14808
7000	34558	14803
7001	34562	14798
7002	34567	14793
7003	34571	14788
7004	34575	14782
7005	34579	14777
7006	34584	14772
7007	34588	14767
7008	34592	14762
7009	34598	14757
7010	34606	14753
7011	34612	14749
7012	34622	14746
7013	34627	14741
7014	34631	14736
7015	34635	14731
7016	34639	14725
7017	34643	14720
7018	34648	14715
7019	34652	14709
7020	34656	14704
7021	34661	14699
7022	34665	14694
7023	34670	14689
7024	34674	14684
7025	34679	14679
7026	34683	14674
7027	34687	14668
7028	34696	14665
7029	34700	14660
7030	34704	14654
7031	34709	14649
7032	34713	14644
7033	34718	14639
7034	34722	14634
7035	34727	14629
7036	34731	14624
7037	34738	14619
7038	34744	14615
7039	34750	14611
7040	34762	14609
7041	34769	14604
7042	34776	14600
7043	34784	14597
7044	34791	14593
7045	34802	14590
7046	34809	14586
7047	34821	14584
7048	34829	14581
7049	34850	14582
7050	34866	14582
7051	34881	14581
7052	34901	14583
7053	34914	14581
7054	34928	14580
7055	34942	14579
7056	34959	14579
7057	34977	14579
7058	34983	14575
7059	35006	14577
7060	35018	14575
7061	35034	14575
7062	35047	14573
7063	35060	14572
7064	35075	14571
7065	35089	14570
7066	35107	14570
7067	35118	14568
7068	35128	14565
7069	35145	14565
7070	35160	14564
7071	35169	14560
7072	35183	14560
7073	35189	14555
7074	35202	14553
7075	35208	14548
7076	35214	14544
7077	35218	14539
7078	35223	14534
7079	35227	14528
7080	35232	14523
7081	35236	14518
7082	35241	14513
7083	35245	14508
7084	35250	14503
7085	35254	14497
7086	35258	14492
7087	35263	14487
7088	35267	14482
7089	35272	14477
7090	35275	14471
7091	35280	14466
7092	35284	14461
7093	35288	14455
7094	35293	14450
7095	35301	14447
7096	35308	14442
7097	35317	14439
7098	35321	14434
7099	35325	14428
7100	35330	14423
7101	35334	14418
7102	35338	14413
7103	35343	14407
7104	35347	14402
7105	35352	14397
7106	35356	14392
7107	35360	14387
7108	35365	14381
7109	35369	14376
7110	35373	14371
7111	35378	14366
7112	35382	14361
7113	35387	14355
7114	35391	14350
7115	35395	14345
7116	35400	14340
7117	35404	14334
7118	35408	14329
7119	35413	14324
7120	35417	14319
7121	35422	14314
7122	35426	14308
7123	35431	14303
7124	35435	14298
7125	35439	14293
7126	35444	14288
7127	35448	14282
7128	35454	14278
7129	35460	14273
7130	35465	14268
7131	35474	14265
7132	35480	14260
7133	35484	14255
7134	35488	14250
7135	35493	14244
7136	35497	14239
7137	35501	14234
7138	35505	14229
7139	35510	14223
7140	35514	14218
7141	35525	14216
7142	35530	14211
7143	35535	14206
7144	35540	14201
7145	35545	14196
7146	35550	14191
7147	35554	14186
7148	35559	14180
7149	35563	14175
7150	35567	14170
7151	35572	14165
7152	35576	14160
7153	35580	14154
7154	35585	14149
7155	35589	14144
7156	35593	14138
7157	35597	14133
7158	35602	14128
7159	35606	14123
7160	35610	14117
7161	35617	14113
7162	35623	14109
7163	35629	14104
7164	35640	14102
7165	35645	14096
7166	35649	14091
7167	35653	14086
7168	35658	14081
7169	35663	14076
7170	35667	14071
7171	35671	14065
7172	35676	14060
7173	35681	14055
7174	35686	14050
7175	35691	14045
7176	35695	14040
7177	35700	14035
7178	35704	14030
7179	35711	14025
7180	35717	14021
7181	35724	14017
7182	35737	14015
7183	35744	14011
7184	35761	14010
7185	35772	14008
7186	35779	14004
7187	35788	14000
7188	35809	14002
7189	35821	13999
7190	35830	13996
7191	35844	13994
7192	35860	13994
7193	35872	13991
7194	35882	13988
7195	35896	13987
7196	35910	13985
7197	35922	13983
7198	35934	13981
7199	35948	13980
7200	35963	13978
7201	35974	13976
7202	35992	13976
7203	36009	13975
7204	36021	13973
7205	36034	13971
7206	36049	13970
7207	36064	13969
7208	36076	13967
7209	36090	13965
7210	36102	13963
7211	36113	13960
7212	36126	13958
7213	36141	13957
7214	36156	13956
7215	36169	13954
7216	36175	13950
7217	36198	13951
7218	36209	13949
7219	36225	13948
7220	36239	13946
7221	36254	13945
7222	36268	13944
7223	36278	13941
7224	36293	13939
7225	36306	13937
7226	36322	13936
7227	36340	13936
7228	36354	13935
7229	36370	13934
7230	36395	13937
7231	36410	13935
7232	36420	13932
7233	36426	13927
7234	36431	13923
7235	36436	13918
7236	36442	13913
7237	36446	13907
7238	36450	13902
7239	36455	13897
7240	36459	13892
7241	36464	13886
7242	36468	13881
7243	36472	13876
7244	36476	13870
7245	36481	13865
7246	36485	13860
7247	36490	13855
7248	36494	13849
7249	36499	13844
7250	36502	13838
7251	36506	13833
7252	36512	13828
7253	36517	13823
7254	36520	13817
7255	36530	13814
7256	36534	13809
7257	36539	13804
7258	36543	13798
7259	36548	13793
7260	36552	13788
7261	36557	13783
7262	36561	13777
7263	36565	13772
7264	36570	13767
7265	36574	13761
7266	36578	13756
7267	36582	13751
7268	36587	13745
7269	36591	13740
7270	36593	13734
7271	36598	13729
7272	36602	13724
7273	36607	13719
7274	36612	13714
7275	36616	13708
7276	36621	13703
7277	36628	13699
7278	36633	13694
7279	36641	13690
7280	36649	13686
7281	36661	13683
7282	36675	13682
7283	36688	13679
7284	36701	13678
7285	36713	13675
7286	36723	13672
7287	36733	13669
7288	36747	13667
7289	36755	13663
7290	36769	13661
7291	36782	13659
7292	36797	13658
7293	36806	13654
7294	36824	13654
7295	36838	13652
7296	36854	13651
7297	36867	13649
7298	36881	13648
7299	36893	13645
7300	36906	13643
7301	36919	13641
7302	36932	13639
7303	36947	13637
7304	36961	13635
7305	36978	13635
7306	36996	13634
7307	37006	13631
7308	37036	13636
7309	37052	13635
7310	37066	13633
7311	37078	13630
7312	37089	13627
7313	37117	13630
7314	37139	13632
7315	37161	13633
7316	37169	13629
7317	37189	13629
7318	37203	13627
7319	37214	13625
7320	37241	13627
7321	37257	13626
7322	37264	13622
7323	37278	13620
7324	37290	13618
7325	37301	13615
7326	37312	13612
7327	37327	13610
7328	37338	13607
7329	37348	13604
7330	37362	13602
7331	37373	13599
7332	37386	13597
7333	37399	13595
7334	37409	13592
7335	37421	13589
7336	37438	13588
7337	37450	13585
7338	37456	13581
7339	37463	13576
7340	37470	13572
7341	37495	13574
7342	37509	13572
7343	37528	13572
7344	37541	13569
7345	37551	13566
7346	37560	13562
7347	37565	13558
7348	37569	13552
7349	37575	13547
7350	37579	13542
7351	37584	13536
7352	37588	13531
7353	37596	13527
7354	37603	13522
7355	37610	13518
7356	37619	13514
7357	37623	13509
7358	37628	13503
7359	37632	13498
7360	37636	13493
7361	37640	13487
7362	37643	13481
7363	37647	13476
7364	37652	13470
7365	37656	13465
7366	37660	13460
7367	37665	13454
7368	37668	13448
7369	37671	13443
7370	37675	13437
7371	37679	13432
7372	37684	13426
7373	37688	13421
7374	37693	13416
7375	37697	13410
7376	37701	13405
7377	37706	13400
7378	37710	13394
7379	37715	13389
7380	37719	13384
7381	37724	13378
7382	37730	13373
7383	37734	13368
7384	37738	13363
7385	37744	13358
7386	37749	13353
7387	37756	13348
7388	37763	13344
7389	37769	13339
7390	37778	13335
7391	37783	13330
7392	37789	13325
7393	37794	13320
7394	37800	13315
7395	37804	13310
7396	37808	13304
7397	37815	13300
7398	37819	13294
7399	37825	13290
7400	37829	13284
7401	37834	13279
7402	37841	13274
7403	37845	13269
7404	37853	13265
7405	37857	13259
7406	37862	13254
7407	37867	13249
7408	37872	13244
7409	37876	13238
7410	37880	13233
7411	37884	13228
7412	37889	13222
7413	37894	13217
7414	37898	13212
7415	37902	13206
7416	37909	13202
7417	37916	13197
7418	37926	13194
7419	37930	13188
7420	37934	13183
7421	37939	13177
7422	37943	13172
7423	37947	13167
7424	37952	13161
7425	37955	13156
7426	37960	13150
7427	37964	13145
7428	37968	13139
7429	37972	13134
7430	37977	13129
7431	37981	13123
7432	37986	13118
7433	37990	13113
7434	37994	13107
7435	37999	13102
7436	38003	13097
7437	38007	13091
7438	38011	13086
7439	38015	13080
7440	38020	13075
7441	38024	13070
7442	38029	13064
7443	38033	13059
7444	38051	13058
7445	38059	13054
7446	38062	13048
7447	38072	13045
7448	38083	13042
7449	38094	13038
7450	38102	13035
7451	38110	13030
7452	38117	13026
7453	38121	13020
7454	38132	13017
7455	38137	13012
7456	38145	13008
7457	38154	13004
7458	38161	13000
7459	38173	12997
7460	38180	12993
7461	38189	12989
7462	38197	12985
7463	38202	12979
7464	38211	12976
7465	38216	12970
7466	38227	12967
7467	38231	12962
7468	38242	12959
7469	38250	12955
7470	38261	12951
7471	38271	12948
7472	38280	12944
7473	38290	12941
7474	38298	12937
7475	38309	12933
7476	38315	12928
7477	38324	12925
7478	38330	12920
7479	38340	12916
7480	38351	12913
7481	38358	12909
7482	38366	12905
7483	38371	12899
7484	38381	12896
7485	38386	12891
7486	38393	12886
7487	38397	12881
7488	38407	12877
7489	38414	12873
7490	38424	12869
7491	38432	12865
7492	38441	12861
7493	38446	12856
7494	38456	12852
7495	38463	12848
7496	38473	12845
7497	38480	12840
7498	38487	12836
7499	38496	12832
7500	38501	12826
7501	38506	12821
7502	38513	12817
7503	38522	12813
7504	38527	12808
7505	38539	12805
7506	38543	12799
7507	38550	12795
7508	38554	12790
7509	38559	12784
7510	38563	12779
7511	38588	12780
7512	38616	12783
7513	38631	12781
7514	38642	12778
7515	38652	12774
7516	38655	12768
7517	38668	12765
7518	38675	12761
7519	38682	12756
7520	38689	12752
7521	38695	12747
7522	38703	12743
7523	38711	12739
7524	38721	12735
7525	38730	12731
7526	38735	12726
7527	38743	12722
7528	38748	12717
7529	38750	12711
7530	38756	12706
7531	38760	12700
7532	38765	12695
7533	38769	12689
7534	38774	12684
7535	38778	12679
7536	38782	12673
7537	38787	12668
7538	38791	12662
7539	38799	12658
7540	38810	12655
7541	38815	12650
7542	38819	12644
7543	38826	12640
7544	38838	12637
7545	38843	12632
7546	38853	12628
7547	38869	12627
7548	38880	12623
7549	38884	12618
7550	38893	12614
7551	38898	12609
7552	38909	12605
7553	38920	12602
7554	38929	12598
7555	38935	12593
7556	38937	12587
7557	38947	12583
7558	38951	12578
7559	38961	12574
7560	38966	12569
7561	38972	12564
7562	38978	12559
7563	38987	12555
7564	38993	12551
7565	39002	12547
7566	39009	12542
7567	39015	12537
7568	39020	12532
7569	39029	12528
7570	39033	12523
7571	39043	12519
7572	39052	12515
7573	39060	12511
7574	39069	12507
7575	39074	12502
7576	39083	12498
7577	39088	12493
7578	39096	12488
7579	39101	12483
7580	39111	12479
7581	39115	12474
7582	39123	12470
7583	39129	12465
7584	39136	12460
7585	39140	12455
7586	39147	12450
7587	39152	12445
7588	39158	12440
7589	39168	12436
7590	39178	12433
7591	39184	12428
7592	39191	12423
7593	39199	12419
7594	39206	12414
7595	39212	12410
7596	39218	12405
7597	39232	12402
7598	39237	12397
7599	39245	12393
7600	39252	12388
7601	39261	12384
7602	39266	12379
7603	39272	12374
7604	39280	12370
7605	39286	12365
7606	39293	12360
7607	39298	12355
7608	39310	12352
7609	39314	12347
7610	39320	12342
7611	39324	12336
7612	39329	12331
7613	39338	12327
7614	39344	12322
7615	39352	12318
7616	39359	12313
7617	39367	12309
7618	39373	12304
7619	39376	12298
7620	39381	12293
7621	39391	12289
7622	39395	12284
7623	39402	12279
7624	39408	12274
7625	39410	12268
7626	39415	12263
7627	39418	12257
7628	39424	12252
7629	39428	12247
7630	39433	12241
7631	39438	12236
7632	39442	12231
7633	39447	12226
7634	39452	12220
7635	39456	12215
7636	39460	12209
7637	39465	12204
7638	39469	12198
7639	39474	12193
7640	39478	12188
7641	39482	12182
7642	39487	12177
7643	39491	12171
7644	39495	12166
7645	39500	12161
7646	39504	12155
7647	39509	12150
7648	39513	12144
7649	39518	12139
7650	39522	12134
7651	39527	12128
7652	39531	12123
7653	39535	12117
7654	39540	12112
7655	39544	12107
7656	39549	12101
7657	39553	12096
7658	39558	12091
7659	39567	12087
7660	39572	12081
7661	39581	12077
7662	39587	12073
7663	39597	12069
7664	39600	12063
7665	39608	12059
7666	39613	12054
7667	39616	12048
7668	39624	12043
7669	39630	12039
7670	39636	12034
7671	39642	12029
7672	39665	12029
7673	39672	12024
7674	39676	12019
7675	39680	12013
7676	39688	12009
7677	39693	12004
7678	39703	12000
7679	39712	11996
7680	39719	11991
7681	39724	11986
7682	39730	11981
7683	39738	11977
7684	39746	11973
7685	39757	11969
7686	39761	11964
7687	39771	11960
7688	39776	11955
7689	39785	11951
7690	39790	11945
7691	39798	11941
7692	39804	11936
7693	39812	11932
7694	39816	11926
7695	39825	11922
7696	39830	11917
7697	39839	11913
7698	39844	11908
7699	39852	11903
7700	39857	11898
7701	39860	11893
7702	39865	11887
7703	39870	11882
7704	39879	11878
7705	39884	11873
7706	39889	11867
7707	39893	11862
7708	39900	11857
7709	39909	11853
7710	39915	11848
7711	39918	11842
7712	39922	11837
7713	39933	11833
7714	39938	11828
7715	39942	11823
7716	39947	11817
7717	39950	11812
7718	39955	11807
7719	39965	11803
7720	39970	11797
7721	39979	11794
7722	39984	11788
7723	39990	11783
7724	39995	11778
7725	40003	11774
7726	40012	11770
7727	40023	11766
7728	40026	11761
7729	40036	11757
7730	40043	11752
7731	40051	11748
7732	40056	11742
7733	40062	11737
7734	40066	11732
7735	40079	11729
7736	40083	11724
7737	40088	11718
7738	40094	11713
7739	40103	11709
7740	40108	11704
7741	40118	11700
7742	40124	11695
7743	40129	11690
7744	40135	11685
7745	40144	11681
7746	40147	11675
7747	40153	11670
7748	40158	11665
7749	40165	11661
7750	40172	11656
7751	40174	11650
7752	40177	11644
7753	40181	11638
7754	40186	11633
7755	40190	11628
7756	40197	11623
7757	40203	11618
7758	40209	11613
7759	40217	11609
7760	40220	11603
7761	40225	11598
7762	40231	11593
7763	40239	11588
7764	40245	11583
7765	40250	11578
7766	40255	11573
7767	40263	11569
7768	40269	11564
7769	40274	11558
7770	40278	11553
7771	40288	11549
7772	40293	11544
7773	40297	11538
7774	40301	11533
7775	40306	11527
7776	40311	11522
7777	40316	11517
7778	40320	11511
7779	40324	11506
7780	40333	11502
7781	40337	11496
7782	40342	11491
7783	40346	11486
7784	40352	11481
7785	40360	11476
7786	40365	11471
7787	40369	11466
7788	40374	11460
7789	40383	11456
7790	40387	11451
7791	40392	11445
7792	40396	11440
7793	40403	11435
7794	40408	11430
7795	40412	11425
7796	40417	11419
7797	40422	11414
7798	40429	11409
7799	40434	11404
7800	40438	11399
7801	40442	11393
7802	40447	11388
7803	40455	11384
7804	40460	11378
7805	40466	11373
7806	40474	11369
7807	40479	11364
7808	40483	11358
7809	40488	11353
7810	40492	11347
7811	40496	11342
7812	40505	11338
7813	40509	11332
7814	40518	11328
7815	40523	11323
7816	40529	11318
7817	40534	11313
7818	40542	11308
7819	40546	11303
7820	40551	11298
7821	40556	11292
7822	40560	11287
7823	40568	11282
7824	40573	11277
7825	40577	11272
7826	40581	11266
7827	40586	11261
7828	40591	11255
7829	40599	11251
7830	40603	11246
7831	40608	11241
7832	40616	11236
7833	40621	11231
7834	40625	11225
7835	40629	11220
7836	40638	11216
7837	40642	11210
7838	40644	11204
7839	40649	11199
7840	40653	11193
7841	40663	11189
7842	40667	11184
7843	40672	11179
7844	40674	11173
7845	40682	11168
7846	40689	11164
7847	40694	11158
7848	40699	11153
7849	40706	11148
7850	40714	11144
7851	40719	11139
7852	40723	11133
7853	40727	11128
7854	40732	11122
7855	40740	11118
7856	40744	11113
7857	40749	11107
7858	40757	11103
7859	40762	11098
7860	40767	11092
7861	40771	11087
7862	40778	11082
7863	40785	11078
7864	40790	11072
7865	40793	11066
7866	40797	11061
7867	40806	11057
7868	40811	11052
7869	40815	11046
7870	40819	11041
7871	40824	11035
7872	40832	11031
7873	40835	11025
7874	40840	11020
7875	40844	11014
7876	40851	11010
7877	40856	11005
7878	40861	10999
7879	40865	10994
7880	40873	10989
7881	40879	10984
7882	40883	10979
7883	40888	10974
7884	40892	10968
7885	40897	10963
7886	40904	10958
7887	40911	10954
7888	40916	10948
7889	40925	10944
7890	40930	10939
7891	40934	10933
7892	40938	10928
7893	40945	10923
7894	40951	10918
